,Year,country,crop_measurement,crops_type,crops_action,crop_value,import_export_value
27653,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,548.0
27654,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1973.0
27655,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,15016.0
27656,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,18100.0
27657,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,84.0
27658,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,223.0
27659,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,7042.0
27660,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,68299.0
27661,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,75648.0
27662,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,870.0
27663,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1232.0
27664,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,8974.0
27665,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,22344.0
27666,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,33420.0
27667,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2515.0
27668,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3137.0
27669,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2193.0
27670,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3018.0
27671,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,10863.0
27672,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3680.0
27673,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,798.0
27674,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2674.0
27675,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,913.0
27676,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,8064.0
27677,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,7712.0
27678,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,5937.0
27679,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,22857.0
27680,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,109589.0
27681,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,5421.0
27682,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,151516.0
27683,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,464.0
27684,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,198.0
27685,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,104.0
27686,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,52.0
27687,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,818.0
27688,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,79.0
27689,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,49.0
27690,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,46.0
27691,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,34.0
27692,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,208.0
27693,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1420.0
27694,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,763.0
27695,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,326.0
27696,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,87.0
27697,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2596.0
27698,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3008.0
27699,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1161.0
27700,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,220.0
27701,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,53.0
27702,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,4442.0
27703,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1869.0
27704,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,560.0
27705,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,228.0
27706,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,94.0
27707,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2751.0
27708,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6840.0
27709,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2731.0
27710,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,924.0
27711,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,320.0
27712,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,65.0
27713,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,10880.0
27714,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,278.0
27715,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,484.0
27716,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1001.0
27717,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2136.0
27718,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3899.0
27719,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,194.0
27720,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,295.0
27721,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,907.0
27722,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,8442.0
27723,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,9837.0
27724,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1355.0
27725,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1452.0
27726,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,5034.0
27727,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6797.0
27728,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,14639.0
27729,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6757.0
27730,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,9539.0
27731,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6713.0
27732,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6639.0
27733,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,29648.0
27734,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,7860.0
27735,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,4045.0
27736,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,9795.0
27737,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,6186.0
27738,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,27887.0
27739,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,16444.0
27740,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,15815.0
27741,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,23452.0
27742,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,30200.0
27743,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,4418.0
27744,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,90328.0
27745,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2580.0
27746,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,338.0
27747,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,138.0
27748,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,53.0
27749,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3109.0
27750,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,142.0
27751,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,54.0
27752,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,51.0
27753,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,36.0
27754,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,283.0
27755,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,9663.0
27756,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,1917.0
27757,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,496.0
27758,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,101.0
27759,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,12177.0
27760,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,13682.0
27761,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,3295.0
27762,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,536.0
27763,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,94.0
27764,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,17607.0
27765,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,11551.0
27766,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2774.0
27767,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,871.0
27768,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,361.0
27769,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,15557.0
27770,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,37618.0
27771,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,8378.0
27772,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,2092.0
27773,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,645.0
27774,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,246.0
27775,2019,Ireland,ha,Cabbages and other brassicas,Area harvested,920.0,48979.0
27776,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,563.0
27777,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,548.0
27778,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1973.0
27779,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,15016.0
27780,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,18100.0
27781,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,84.0
27782,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,223.0
27783,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,7042.0
27784,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,68299.0
27785,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,75648.0
27786,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,870.0
27787,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1232.0
27788,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,8974.0
27789,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,22344.0
27790,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,33420.0
27791,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2515.0
27792,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3137.0
27793,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2193.0
27794,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3018.0
27795,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,10863.0
27796,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3680.0
27797,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,798.0
27798,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2674.0
27799,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,913.0
27800,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,8064.0
27801,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,7712.0
27802,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,5937.0
27803,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,22857.0
27804,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,109589.0
27805,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,5421.0
27806,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,151516.0
27807,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,464.0
27808,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,198.0
27809,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,104.0
27810,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,52.0
27811,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,818.0
27812,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,79.0
27813,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,49.0
27814,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,46.0
27815,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,34.0
27816,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,208.0
27817,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1420.0
27818,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,763.0
27819,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,326.0
27820,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,87.0
27821,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2596.0
27822,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3008.0
27823,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1161.0
27824,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,220.0
27825,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,53.0
27826,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,4442.0
27827,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1869.0
27828,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,560.0
27829,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,228.0
27830,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,94.0
27831,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2751.0
27832,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6840.0
27833,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2731.0
27834,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,924.0
27835,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,320.0
27836,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,65.0
27837,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,10880.0
27838,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,278.0
27839,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,484.0
27840,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1001.0
27841,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2136.0
27842,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3899.0
27843,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,194.0
27844,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,295.0
27845,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,907.0
27846,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,8442.0
27847,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,9837.0
27848,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1355.0
27849,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1452.0
27850,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,5034.0
27851,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6797.0
27852,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,14639.0
27853,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6757.0
27854,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,9539.0
27855,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6713.0
27856,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6639.0
27857,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,29648.0
27858,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,7860.0
27859,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,4045.0
27860,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,9795.0
27861,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,6186.0
27862,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,27887.0
27863,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,16444.0
27864,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,15815.0
27865,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,23452.0
27866,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,30200.0
27867,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,4418.0
27868,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,90328.0
27869,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2580.0
27870,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,338.0
27871,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,138.0
27872,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,53.0
27873,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3109.0
27874,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,142.0
27875,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,54.0
27876,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,51.0
27877,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,36.0
27878,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,283.0
27879,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,9663.0
27880,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,1917.0
27881,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,496.0
27882,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,101.0
27883,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,12177.0
27884,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,13682.0
27885,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,3295.0
27886,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,536.0
27887,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,94.0
27888,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,17607.0
27889,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,11551.0
27890,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2774.0
27891,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,871.0
27892,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,361.0
27893,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,15557.0
27894,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,37618.0
27895,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,8378.0
27896,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,2092.0
27897,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,645.0
27898,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,246.0
27899,2019,Ireland,hg/ha,Cabbages and other brassicas,Yield,273696.0,48979.0
27900,2019,Ireland,tonnes,Cabbages and other brassicas,Production,25180.0,563.0
27901,2019,Ireland,tonnes,Cabbages and other brassicas,Production,25180.0,548.0
27902,2019,Ireland,tonnes,Cabbages and other brassicas,Production,25180.0,1973.0
27903,2019,Ireland,tonnes,Cabbages and other brassicas,Production,25180.0,15016.0
